method,cluster_distance,cluster_std,simple_precision,simple_recall,simple_f1,simple_accuracy,extended_precision,extended_recall,extended_f1,extended_accuracy,precision_ratio,recall_ratio,f1_ratio,accuracy_ratio
DBSCAN (Density),0.0,0.4000000000000001,0.5384615384615384,0.014,0.02729044834307992,0.501,0.501008064516129,0.994,0.6662198391420912,0.502,0.9304435483870968,71.0,24.41219839142091,1.001996007984032
Agglomerative (Hierarchical),0.0,0.4000000000000001,0.4774066797642436,0.486,0.48166501486620417,0.477,0.48812095032397407,0.452,0.46936656282450673,0.489,1.0224426490325218,0.9300411522633746,0.974466794012196,1.0251572327044025
GMM (Probabilistic),0.0,0.4000000000000001,0.49148936170212765,0.462,0.4762886597938144,0.492,0.515426497277677,0.568,0.5404376784015223,0.517,1.048703262859343,1.2294372294372293,1.1346851689382613,1.0508130081300813
SOM,0.0,0.5000000000000001,0.5034965034965035,0.432,0.465016146393972,0.503,0.4885654885654886,0.47,0.47910295616717635,0.489,0.9703453453453453,1.087962962962963,1.0302931626835807,0.9721669980119284
K-Means (Exclusive),0.0,0.5000000000000001,0.49353049907578556,0.534,0.5129682997118156,0.493,0.49502982107355864,0.498,0.4965104685942173,0.495,1.0030379520629036,0.9325842696629213,0.9679164752932214,1.0040567951318458
DBSCAN (Density),0.0,0.5000000000000001,0.6,0.018,0.03495145631067961,0.503,0.5005025125628141,0.996,0.6662207357859532,0.501,0.8341708542713568,55.333333333333336,19.061315496098103,0.9960238568588469
Agglomerative (Hierarchical),0.0,0.5000000000000001,0.49796747967479676,0.49,0.4939516129032258,0.498,0.4845605700712589,0.408,0.44299674267100975,0.487,0.9730767366328954,0.8326530612244898,0.896842385162534,0.9779116465863453
GMM (Probabilistic),0.0,0.5000000000000001,0.48928571428571427,0.548,0.5169811320754717,0.488,0.501953125,0.514,0.5079051383399209,0.502,1.025889598540146,0.937956204379562,0.9824442456940076,1.028688524590164
SOM,0.0,0.6000000000000001,0.5096774193548387,0.474,0.49119170984455957,0.509,0.4918032786885246,0.42,0.45307443365695793,0.493,0.9649304835028014,0.8860759493670887,0.9223983723184903,0.968565815324165
K-Means (Exclusive),0.0,0.6000000000000001,0.5257936507936508,0.53,0.5278884462151394,0.526,0.5164410058027079,0.534,0.5250737463126843,0.517,0.9822123280172256,1.0075471698113208,0.9946680024489342,0.9828897338403042
DBSCAN (Density),0.0,0.6000000000000001,0.375,0.012,0.023255813953488372,0.496,0.5,0.994,0.6653279785809906,0.5,1.3333333333333333,82.83333333333333,28.609103078982596,1.0080645161290323
Agglomerative (Hierarchical),0.0,0.6000000000000001,0.5013623978201635,0.368,0.4244521337946944,0.501,0.5096899224806202,0.526,0.5177165354330708,0.51,1.0166097910347154,1.4293478260869565,1.2197289027730227,1.0179640718562875
GMM (Probabilistic),0.0,0.6000000000000001,0.5300207039337475,0.512,0.5208545269582909,0.529,0.5018656716417911,0.538,0.5193050193050193,0.502,0.9468793726679104,1.05078125,0.9970250663610039,0.9489603024574669
SOM,0.0,0.7000000000000002,0.4910891089108911,0.496,0.4935323383084577,0.491,0.5178947368421053,0.492,0.5046153846153846,0.517,1.054584040747029,0.9919354838709677,1.022456575682382,1.0529531568228105
K-Means (Exclusive),0.0,0.7000000000000002,0.5054704595185996,0.462,0.4827586206896552,0.505,0.4911937377690802,0.502,0.49653808110781406,0.491,0.9717555764522495,1.0865800865800865,1.0285431680090433,0.9722772277227723
DBSCAN (Density),0.0,0.7000000000000002,0.375,0.012,0.023255813953488372,0.496,0.5,1.0,0.6666666666666666,0.5,1.3333333333333333,83.33333333333333,28.666666666666664,1.0080645161290323
Agglomerative (Hierarchical),0.0,0.7000000000000002,0.4956521739130435,0.456,0.475,0.496,0.4928571428571429,0.276,0.35384615384615387,0.496,0.9943609022556391,0.6052631578947368,0.7449392712550608,1.0
GMM (Probabilistic),0.0,0.7000000000000002,0.5057471264367817,0.44,0.47058823529411764,0.505,0.491869918699187,0.484,0.4879032258064516,0.492,0.9725609756097561,1.0999999999999999,1.0367943548387097,0.9742574257425742
SOM,0.0,0.8000000000000003,0.4810126582278481,0.456,0.4681724845995893,0.482,0.49676025917926564,0.46,0.47767393561786087,0.497,1.0327384335568943,1.0087719298245614,1.0202947659907817,1.0311203319502076
K-Means (Exclusive),0.0,0.8000000000000003,0.5193798449612403,0.536,0.5275590551181102,0.52,0.49588477366255146,0.482,0.48884381338742394,0.496,0.9547632209323751,0.8992537313432835,0.926614392540341,0.9538461538461538
DBSCAN (Density),0.0,0.8000000000000003,0.5384615384615384,0.014,0.02729044834307992,0.501,0.500503524672709,0.994,0.6657736101808439,0.501,0.9295065458207453,71.0,24.395847287340924,1.0
Agglomerative (Hierarchical),0.0,0.8000000000000003,0.4716417910447761,0.316,0.3784431137724551,0.481,0.4921190893169877,0.562,0.5247432306255836,0.491,1.0434170564632335,1.778481012658228,1.386584169532792,1.020790020790021
GMM (Probabilistic),0.0,0.8000000000000003,0.5150943396226415,0.546,0.5300970873786408,0.516,0.4904051172707889,0.46,0.47471620227038186,0.491,0.9520685426868796,0.8424908424908425,0.8955269017188522,0.9515503875968991
SOM,0.5,0.2,0.5407925407925408,0.464,0.49946178686759957,0.535,0.5378973105134475,0.44,0.48404840484048406,0.531,0.9946463198718489,0.9482758620689655,0.9691400174500209,0.9925233644859813
K-Means (Exclusive),0.5,0.2,0.9471624266144814,0.968,0.9574678536102869,0.957,0.5084388185654009,0.482,0.4948665297741273,0.508,0.5368021410886774,0.49793388429752067,0.5168492371917797,0.5308254963427378
DBSCAN (Density),0.5,0.2,1.0,0.008,0.015873015873015872,0.504,0.5,1.0,0.6666666666666666,0.5,0.5,125.0,42.0,0.9920634920634921
Agglomerative (Hierarchical),0.5,0.2,0.013513513513513514,0.012,0.012711864406779662,0.068,0.4538310412573674,0.462,0.4578790882061447,0.453,33.583497053045186,38.5,36.01982160555005,6.661764705882352
GMM (Probabilistic),0.5,0.2,0.9453125,0.968,0.9565217391304348,0.956,0.5064377682403434,0.472,0.4886128364389234,0.506,0.5357358209484624,0.48760330578512395,0.5108225108225108,0.5292887029288703
SOM,0.5,0.30000000000000004,0.3377659574468085,0.254,0.2899543378995434,0.378,0.4887005649717514,0.346,0.405152224824356,0.492,1.446861515191957,1.3622047244094486,1.3972966493942356,1.3015873015873016
K-Means (Exclusive),0.5,0.30000000000000004,0.8895705521472392,0.87,0.8796764408493428,0.881,0.5055762081784386,0.544,0.5240847784200385,0.506,0.5683373926419689,0.6252873563218392,0.5957699377671473,0.5743473325766175
DBSCAN (Density),0.5,0.30000000000000004,0.2222222222222222,0.004,0.007858546168958742,0.495,0.5,1.0,0.6666666666666666,0.5,2.25,250.0,84.83333333333333,1.0101010101010102
Agglomerative (Hierarchical),0.5,0.30000000000000004,0.92,0.782,0.8454054054054054,0.857,0.49635036496350365,0.408,0.4478594950603732,0.497,0.5395112662646778,0.5217391304347826,0.5297570753591371,0.5799299883313885
GMM (Probabilistic),0.5,0.30000000000000004,0.891170431211499,0.868,0.8794326241134752,0.881,0.47686832740213525,0.536,0.504708097928437,0.474,0.5351033996424882,0.6175115207373272,0.5739019500637872,0.5380249716231554
SOM,0.5,0.4000000000000001,0.44591029023746703,0.338,0.3845278725824801,0.459,0.525089605734767,0.586,0.553875236294896,0.528,1.177567814044241,1.7337278106508873,1.4404033511929395,1.1503267973856208
K-Means (Exclusive),0.5,0.4000000000000001,0.8064516129032258,0.8,0.8032128514056225,0.804,0.5029940119760479,0.504,0.5034965034965035,0.503,0.6237125748502994,0.63,0.626853146853147,0.6256218905472637
DBSCAN (Density),0.5,0.4000000000000001,0.46153846153846156,0.012,0.023391812865497075,0.499,0.49748743718592964,0.99,0.6622073578595318,0.495,1.0778894472361809,82.5,28.309364548494987,0.9919839679358717
Agglomerative (Hierarchical),0.5,0.4000000000000001,0.7828685258964143,0.786,0.7844311377245509,0.784,0.4984520123839009,0.322,0.39125151883353587,0.499,0.6366995170908861,0.40966921119592875,0.4987710201923702,0.6364795918367346
GMM (Probabilistic),0.5,0.4000000000000001,0.8130081300813008,0.8,0.8064516129032258,0.808,0.47956989247311826,0.446,0.46217616580310883,0.481,0.5898709677419355,0.5575,0.573098445595855,0.5952970297029703
SOM,0.5,0.5000000000000001,0.4218362282878412,0.34,0.37652270210409744,0.437,0.4905263157894737,0.466,0.47794871794871796,0.491,1.1628359133126935,1.3705882352941177,1.2693755656108598,1.1235697940503433
K-Means (Exclusive),0.5,0.5000000000000001,0.7898089171974523,0.744,0.7662203913491246,0.773,0.4952741020793951,0.524,0.5092322643343051,0.495,0.6270809195682663,0.7043010752688172,0.6646028611137236,0.6403622250970246
DBSCAN (Density),0.5,0.5000000000000001,0.6,0.006,0.011881188118811881,0.501,0.4994974874371859,0.994,0.6648829431438127,0.499,0.8324958123953099,165.66666666666666,55.960981047937565,0.9960079840319361
Agglomerative (Hierarchical),0.5,0.5000000000000001,0.6867749419953596,0.592,0.635875402792696,0.661,0.471326164874552,0.526,0.497164461247637,0.468,0.6862891116923375,0.8885135135135136,0.7818582996985642,0.708018154311649
GMM (Probabilistic),0.5,0.5000000000000001,0.7902869757174393,0.716,0.751311647429171,0.763,0.47739602169981915,0.528,0.5014245014245015,0.475,0.6040793235475365,0.7374301675977655,0.6673988126502094,0.6225425950196593
SOM,0.5,0.6000000000000001,0.48,0.456,0.4676923076923077,0.481,0.5441941074523396,0.628,0.5831012070566388,0.551,1.133737723859041,1.3771929824561404,1.2467624492987344,1.1455301455301456
K-Means (Exclusive),0.5,0.6000000000000001,0.29,0.29,0.29,0.29,0.49005424954792043,0.542,0.5147198480531814,0.489,1.6898422398204154,1.8689655172413795,1.774896027769591,1.6862068965517243
DBSCAN (Density),0.5,0.6000000000000001,0.47058823529411764,0.016,0.030947775628626693,0.499,0.5,1.0,0.6666666666666666,0.5,1.0625,62.5,21.541666666666664,1.002004008016032
Agglomerative (Hierarchical),0.5,0.6000000000000001,0.7032967032967034,0.64,0.6701570680628273,0.685,0.4892241379310345,0.454,0.470954356846473,0.49,0.6956155711206896,0.709375,0.7027522043568464,0.7153284671532846
GMM (Probabilistic),0.5,0.6000000000000001,0.28484848484848485,0.282,0.2834170854271357,0.287,0.47684391080617494,0.556,0.5133887349953832,0.473,1.67402649538338,1.9716312056737593,1.8114247919163342,1.6480836236933798
SOM,0.5,0.7000000000000002,0.5350467289719626,0.458,0.49353448275862066,0.53,0.42444444444444446,0.382,0.40210526315789474,0.432,0.793284813197477,0.834061135371179,0.8147460353941623,0.8150943396226414
K-Means (Exclusive),0.5,0.7000000000000002,0.6579520697167756,0.604,0.629822732012513,0.645,0.6340508806262231,0.648,0.6409495548961425,0.637,0.9636733583027696,1.0728476821192054,1.0176665946115904,0.9875968992248062
DBSCAN (Density),0.5,0.7000000000000002,0.6428571428571429,0.018,0.03501945525291829,0.504,0.4994974874371859,0.994,0.6648829431438127,0.499,0.7769960915689558,55.22222222222223,18.98610182088443,0.9900793650793651
Agglomerative (Hierarchical),0.5,0.7000000000000002,0.41346153846153844,0.43,0.4215686274509804,0.41,0.5989847715736041,0.472,0.5279642058165548,0.578,1.4487073545036007,1.0976744186046512,1.2523802091462461,1.4097560975609755
GMM (Probabilistic),0.5,0.7000000000000002,0.6635730858468677,0.572,0.6143931256713212,0.641,0.63671875,0.652,0.6442687747035574,0.64,0.9595307036713288,1.13986013986014,1.04862627491086,0.9984399375975039
SOM,0.5,0.8000000000000003,0.4785553047404063,0.424,0.4496288441145281,0.481,0.5011086474501109,0.452,0.47528916929547843,0.501,1.0471279755679204,1.0660377358490567,1.0570700156736703,1.0415800415800416
K-Means (Exclusive),0.5,0.8000000000000003,0.6434108527131783,0.664,0.6535433070866141,0.648,0.6471734892787524,0.664,0.6554787759131293,0.651,1.0058479532163742,1.0,1.0029615004935835,1.0046296296296295
DBSCAN (Density),0.5,0.8000000000000003,0.4166666666666667,0.01,0.01953125,0.498,0.5005025125628141,0.996,0.6662207357859532,0.501,1.2012060301507537,99.6,34.1105016722408,1.0060240963855422
Agglomerative (Hierarchical),0.5,0.8000000000000003,0.4101123595505618,0.292,0.3411214953271028,0.436,0.34782608695652173,0.224,0.2725060827250608,0.402,0.8481238832638475,0.767123287671233,0.7988534479885345,0.9220183486238532
GMM (Probabilistic),0.5,0.8000000000000003,0.6332046332046332,0.656,0.6444007858546169,0.638,0.6534653465346535,0.66,0.6567164179104478,0.655,1.0319971021492393,1.0060975609756098,1.019111758281762,1.0266457680250785
SOM,1.0,0.2,0.0,0.0,0.0,0.232,0.5756929637526652,0.54,0.5572755417956656,0.571,0.0,0.0,0.0,2.4612068965517238
K-Means (Exclusive),1.0,0.2,1.0,1.0,1.0,1.0,0.6089613034623218,0.598,0.6034308779011099,0.607,0.6089613034623218,0.598,0.6034308779011099,0.607
DBSCAN (Density),1.0,0.2,1.0,1.0,1.0,1.0,0.5067357512953368,0.978,0.6675767918088737,0.513,0.5067357512953368,0.978,0.6675767918088737,0.513
Agglomerative (Hierarchical),1.0,0.2,1.0,1.0,1.0,1.0,0.9979035639412998,0.952,0.9744114636642784,0.975,0.9979035639412998,0.952,0.9744114636642784,0.975
GMM (Probabilistic),1.0,0.2,1.0,1.0,1.0,1.0,0.6624472573839663,0.628,0.6447638603696099,0.654,0.6624472573839663,0.628,0.6447638603696099,0.654
SOM,1.0,0.30000000000000004,0.028112449799196786,0.014,0.018691588785046728,0.265,0.5167652859960552,0.524,0.5203574975173784,0.517,18.382079459002536,37.42857142857143,27.839126117179745,1.950943396226415
K-Means (Exclusive),1.0,0.30000000000000004,0.9919839679358717,0.99,0.990990990990991,0.991,0.6489151873767258,0.658,0.6534260178748759,0.651,0.6541589464666387,0.6646464646464647,0.6593662544010112,0.656912209889001
DBSCAN (Density),1.0,0.30000000000000004,0.5,0.002,0.00398406374501992,0.5,0.4939271255060729,0.976,0.6559139784946236,0.488,0.9878542510121457,488.0,164.63440860215053,0.976
Agglomerative (Hierarchical),1.0,0.30000000000000004,0.992,0.992,0.992,0.992,0.9723320158102767,0.984,0.9781312127236581,0.978,0.9801734030345531,0.9919354838709677,0.9860193676649779,0.9858870967741935
GMM (Probabilistic),1.0,0.30000000000000004,0.9919839679358717,0.99,0.990990990990991,0.991,0.672514619883041,0.69,0.6811451135241856,0.677,0.6779490814578534,0.6969696969696969,0.6873373418289509,0.6831483350151363
SOM,1.0,0.4000000000000001,0.41814159292035397,0.378,0.39705882352941174,0.426,0.3491271820448878,0.28,0.31076581576026635,0.379,0.8349496628798375,0.7407407407407408,0.782669461914745,0.8896713615023475
K-Means (Exclusive),1.0,0.4000000000000001,0.963855421686747,0.96,0.9619238476953907,0.962,0.9652351738241309,0.944,0.9544994944388271,0.955,1.0014314928425359,0.9833333333333333,0.9922817660936973,0.9927234927234927
DBSCAN (Density),1.0,0.4000000000000001,0.75,0.006,0.011904761904761904,0.502,0.5040404040404041,0.998,0.6697986577181209,0.508,0.6720538720538721,166.33333333333334,56.26308724832216,1.0119521912350598
Agglomerative (Hierarchical),1.0,0.4000000000000001,0.9884526558891455,0.856,0.917470525187567,0.923,0.9195710455764075,0.686,0.7857961053837342,0.813,0.9303136979780009,0.8014018691588786,0.8564810354240935,0.8808234019501624
GMM (Probabilistic),1.0,0.4000000000000001,0.9714285714285714,0.952,0.9616161616161616,0.962,0.9713701431492843,0.95,0.9605662285136501,0.961,0.9999398532419103,0.9978991596638656,0.9989081578030605,0.998960498960499
SOM,1.0,0.5000000000000001,0.5135135135135135,0.494,0.5035677879714577,0.513,0.4653679653679654,0.43,0.446985446985447,0.468,0.9062428799270905,0.8704453441295547,0.8876370920905333,0.912280701754386
K-Means (Exclusive),1.0,0.5000000000000001,0.9156862745098039,0.934,0.9247524752475248,0.924,0.8776290630975143,0.918,0.8973607038123167,0.895,0.9584385913912897,0.9828693790149893,0.9703793478056101,0.9686147186147186
DBSCAN (Density),1.0,0.5000000000000001,0.5,0.008,0.015748031496062992,0.5,0.5015075376884423,0.998,0.6675585284280936,0.503,1.0030150753768845,124.75,42.389966555183946,1.006
Agglomerative (Hierarchical),1.0,0.5000000000000001,0.9551886792452831,0.81,0.8766233766233766,0.886,0.12536443148688048,0.086,0.10201660735468565,0.243,0.13124572580354893,0.10617283950617283,0.11637450024164141,0.27426636568848756
GMM (Probabilistic),1.0,0.5000000000000001,0.9209486166007905,0.932,0.9264413518886679,0.926,0.9189723320158103,0.93,0.9244532803180915,0.924,0.997854077253219,0.9978540772532188,0.997854077253219,0.9978401727861771
SOM,1.0,0.6000000000000001,0.5786516853932584,0.618,0.597678916827853,0.584,0.41509433962264153,0.396,0.4053224155578301,0.419,0.7173474995420407,0.6407766990291263,0.6781608053184407,0.7174657534246576
K-Means (Exclusive),1.0,0.6000000000000001,0.8891170431211499,0.866,0.8774062816616008,0.879,0.8511066398390342,0.846,0.8485456369107321,0.849,0.9572492692877821,0.976905311778291,0.9671068633151185,0.9658703071672354
DBSCAN (Density),1.0,0.6000000000000001,0.8333333333333334,0.01,0.019762845849802372,0.504,0.5030181086519114,1.0,0.6693440428380187,0.506,0.6036217303822937,100.0,33.86880856760375,1.003968253968254
Agglomerative (Hierarchical),1.0,0.6000000000000001,0.1652892561983471,0.16,0.16260162601626016,0.176,0.7573385518590998,0.774,0.7655786350148368,0.763,4.581898238747554,4.8375,4.708308605341246,4.335227272727273
GMM (Probabilistic),1.0,0.6000000000000001,0.8961864406779662,0.846,0.8703703703703703,0.874,0.8672032193158954,0.862,0.8645937813440321,0.865,0.9676593842011881,1.0189125295508275,0.9933630679271859,0.9897025171624714
SOM,1.0,0.7000000000000002,0.47837150127226463,0.376,0.42105263157894735,0.483,0.43896713615023475,0.374,0.4038876889848812,0.448,0.917628109080012,0.9946808510638298,0.9592332613390929,0.927536231884058
K-Means (Exclusive),1.0,0.7000000000000002,0.17692307692307693,0.184,0.1803921568627451,0.164,0.1857707509881423,0.188,0.18687872763419483,0.182,1.0500085925416738,1.0217391304347827,1.0359581640591236,1.1097560975609755
DBSCAN (Density),1.0,0.7000000000000002,0.5,0.01,0.0196078431372549,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,100.0,34.0,1.0
Agglomerative (Hierarchical),1.0,0.7000000000000002,0.9228571428571428,0.646,0.76,0.796,0.14540059347181009,0.098,0.11708482676224612,0.261,0.15755482264747223,0.15170278637770898,0.1540589825819028,0.3278894472361809
GMM (Probabilistic),1.0,0.7000000000000002,0.18490566037735848,0.196,0.19029126213592232,0.166,0.18359375,0.188,0.1857707509881423,0.176,0.992904974489796,0.9591836734693877,0.9762442526417683,1.0602409638554215
SOM,1.0,0.8000000000000003,0.28851540616246496,0.206,0.24037339556592766,0.349,0.5572519083969466,0.584,0.5703125,0.56,1.9314459349292228,2.8349514563106797,2.372610740291262,1.6045845272206307
K-Means (Exclusive),1.0,0.8000000000000003,0.8065764023210832,0.834,0.8200589970501475,0.817,0.775,0.806,0.7901960784313725,0.786,0.9608513189448441,0.9664268585131895,0.9635844265763859,0.9620563035495717
DBSCAN (Density),1.0,0.8000000000000003,0.5555555555555556,0.01,0.019646365422396856,0.501,0.5,1.0,0.6666666666666666,0.5,0.8999999999999999,100.0,33.93333333333333,0.998003992015968
Agglomerative (Hierarchical),1.0,0.8000000000000003,0.22413793103448276,0.208,0.2157676348547718,0.244,0.1487603305785124,0.072,0.09703504043126684,0.33,0.6636999364272091,0.34615384615384615,0.44972009122952517,1.3524590163934427
GMM (Probabilistic),1.0,0.8000000000000003,0.7988614800759013,0.842,0.8198636806231743,0.815,0.77196261682243,0.826,0.7980676328502415,0.791,0.9663285013430418,0.9809976247030878,0.9734150343672185,0.9705521472392639
SOM,1.5,0.2,0.6954102920723226,1.0,0.8203445447087777,0.781,0.35872235872235875,0.292,0.3219404630650496,0.385,0.5158427518427519,0.292,0.39244542447629543,0.49295774647887325
K-Means (Exclusive),1.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),1.5,0.2,1.0,1.0,1.0,1.0,0.5488095238095239,0.922,0.6880597014925374,0.582,0.5488095238095239,0.922,0.6880597014925374,0.582
Agglomerative (Hierarchical),1.5,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),1.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,1.5,0.30000000000000004,0.0,0.0,0.0,0.234,0.199288256227758,0.112,0.14340588988476313,0.331,0.0,0.0,0.0,1.4145299145299146
K-Means (Exclusive),1.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),1.5,0.30000000000000004,0.0,0.0,0.0,0.5,0.5082135523613963,0.99,0.6716417910447762,0.516,0.0,0.0,0.0,1.032
Agglomerative (Hierarchical),1.5,0.30000000000000004,0.0,0.0,0.0,0.0,0.001996007984031936,0.002,0.001998001998001998,0.001,0.0,0.0,0.0,0.0
GMM (Probabilistic),1.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,1.5,0.4000000000000001,0.4588235294117647,0.39,0.42162162162162165,0.465,0.03937007874015748,0.02,0.026525198938992044,0.266,0.085806581869574,0.05128205128205128,0.0629123308168401,0.5720430107526882
K-Means (Exclusive),1.5,0.4000000000000001,0.9959839357429718,0.992,0.9939879759519038,0.994,0.9919839679358717,0.99,0.990990990990991,0.991,0.9959839032904519,0.9979838709677419,0.9969848881139204,0.9969818913480886
DBSCAN (Density),1.5,0.4000000000000001,1.0,0.004,0.00796812749003984,0.502,0.5015259409969481,0.986,0.6648685097774781,0.503,0.5015259409969481,246.5,83.44099797707351,1.00199203187251
Agglomerative (Hierarchical),1.5,0.4000000000000001,0.013806706114398421,0.014,0.013902681231380337,0.007,0.011928429423459244,0.012,0.011964107676969093,0.009,0.863959102527691,0.8571428571428571,0.8605611736219912,1.2857142857142856
GMM (Probabilistic),1.5,0.4000000000000001,0.9959839357429718,0.992,0.9939879759519038,0.994,0.9959839357429718,0.992,0.9939879759519038,0.994,1.0,1.0,1.0,1.0
SOM,1.5,0.5000000000000001,0.4910394265232975,0.548,0.5179584120982986,0.49,0.5172413793103449,0.51,0.513595166163142,0.517,1.053360181223257,0.9306569343065693,0.991576068979205,1.0551020408163265
K-Means (Exclusive),1.5,0.5000000000000001,0.9898373983739838,0.974,0.9818548387096774,0.982,0.9778672032193159,0.972,0.9749247743229689,0.975,0.9879069075644833,0.997946611909651,0.9929418646081983,0.9928716904276985
DBSCAN (Density),1.5,0.5000000000000001,1.0,0.002,0.003992015968063872,0.501,0.5035246727089627,1.0,0.6697923643670463,0.507,0.5035246727089627,500.0,167.7829872739451,1.0119760479041917
Agglomerative (Hierarchical),1.5,0.5000000000000001,0.9777327935222672,0.966,0.971830985915493,0.972,0.9568627450980393,0.976,0.9663366336633663,0.966,0.9786546502659036,1.010351966873706,0.9943463911608551,0.9938271604938271
GMM (Probabilistic),1.5,0.5000000000000001,0.9918533604887984,0.974,0.9828456104944501,0.983,0.9818548387096774,0.974,0.9779116465863453,0.978,0.9899193548387096,1.0,0.9949799196787148,0.9949135300101729
SOM,1.5,0.6000000000000001,0.10580204778156997,0.062,0.07818411097099622,0.269,0.5692041522491349,0.658,0.6103896103896104,0.58,5.37989730996763,10.612903225806452,7.807080016757436,2.1561338289962824
K-Means (Exclusive),1.5,0.6000000000000001,0.9696356275303644,0.958,0.9637826961770624,0.964,0.9454191033138402,0.97,0.9575518262586377,0.957,0.9750251295136473,1.012526096033403,0.9935349846566658,0.9927385892116183
DBSCAN (Density),1.5,0.6000000000000001,0.0,0.0,0.0,0.499,0.4969818913480885,0.988,0.6613119143239625,0.494,0.0,0.0,0.0,0.9899799599198397
Agglomerative (Hierarchical),1.5,0.6000000000000001,0.012106537530266344,0.01,0.01095290251916758,0.097,0.9388185654008439,0.89,0.9137577002053389,0.916,77.5464135021097,89.0,83.42607802874744,9.443298969072165
GMM (Probabilistic),1.5,0.6000000000000001,0.9691991786447639,0.944,0.9564336372847011,0.957,0.9615384615384616,0.95,0.9557344064386318,0.956,0.9920958279009127,1.00635593220339,0.9992689185963237,0.9989550679205852
SOM,1.5,0.7000000000000002,0.24313725490196078,0.124,0.16423841059602648,0.369,0.5740740740740741,0.558,0.565922920892495,0.572,2.361111111111111,4.500000000000001,3.445740365111562,1.5501355013550135
K-Means (Exclusive),1.5,0.7000000000000002,0.93359375,0.956,0.9446640316205533,0.944,0.9054054054054054,0.938,0.9214145383104125,0.92,0.9698066267103924,0.9811715481171548,0.9753886116842443,0.9745762711864407
DBSCAN (Density),1.5,0.7000000000000002,0.3333333333333333,0.006,0.011787819253438114,0.497,0.5,1.0,0.6666666666666666,0.5,1.5,166.66666666666666,56.55555555555555,1.0060362173038229
Agglomerative (Hierarchical),1.5,0.7000000000000002,0.03116883116883117,0.024,0.02711864406779661,0.139,0.9077568134171907,0.866,0.8863868986693961,0.889,29.123864430468203,36.083333333333336,32.68551688843398,6.395683453237409
