method,cluster_distance,cluster_std,simple_precision,simple_recall,simple_f1,simple_accuracy,extended_precision,extended_recall,extended_f1,extended_accuracy,precision_ratio,recall_ratio,f1_ratio,accuracy_ratio
DBSCAN (Density),0.0,0.4000000000000001,0.42857142857142855,0.012,0.023346303501945526,0.498,0.5,1.0,0.6666666666666666,0.5,1.1666666666666667,83.33333333333333,28.555555555555554,1.0040160642570282
Agglomerative (Hierarchical),0.0,0.4000000000000001,0.482,0.482,0.482,0.482,0.49361702127659574,0.464,0.47835051546391755,0.494,1.0241017038933522,0.9626556016597512,0.992428455319331,1.024896265560166
GMM (Probabilistic),0.0,0.4000000000000001,0.5122448979591837,0.502,0.5070707070707071,0.512,0.5089463220675944,0.512,0.5104685942173479,0.509,0.9935605490562599,1.0199203187250996,1.0067010125003475,0.994140625
SOM,0.0,0.5000000000000001,0.48879837067209775,0.48,0.4843592330978809,0.489,0.48623853211009177,0.424,0.452991452991453,0.488,0.9947629969418961,0.8833333333333333,0.935238603988604,0.9979550102249489
K-Means (Exclusive),0.0,0.5000000000000001,0.4846153846153846,0.504,0.49411764705882355,0.484,0.49776785714285715,0.446,0.4704641350210971,0.498,1.027140022675737,0.8849206349206349,0.9521297970665059,1.0289256198347108
DBSCAN (Density),0.0,0.5000000000000001,0.35294117647058826,0.012,0.02321083172147002,0.495,0.5,0.994,0.6653279785809906,0.5,1.4166666666666665,82.83333333333333,28.664547077197675,1.0101010101010102
Agglomerative (Hierarchical),0.0,0.5000000000000001,0.5459459459459459,0.202,0.2948905109489051,0.517,0.5020746887966805,0.484,0.49287169042769857,0.502,0.919641756706791,2.396039603960396,1.671371821499869,0.9709864603481625
GMM (Probabilistic),0.0,0.5000000000000001,0.49250936329588013,0.526,0.5087040618955513,0.492,0.4801980198019802,0.388,0.42920353982300885,0.484,0.975002823476264,0.7376425855513308,0.8437195060399071,0.983739837398374
SOM,0.0,0.6000000000000001,0.49148936170212765,0.462,0.4762886597938144,0.492,0.5042194092827004,0.478,0.49075975359342916,0.504,1.0259009626098232,1.0346320346320346,1.0303830324364205,1.024390243902439
K-Means (Exclusive),0.0,0.6000000000000001,0.5095137420718816,0.482,0.49537512846865367,0.509,0.4913294797687861,0.51,0.5004906771344455,0.491,0.9643105557287793,1.058091286307054,1.0103266158751358,0.9646365422396856
DBSCAN (Density),0.0,0.6000000000000001,0.5217391304347826,0.024,0.045889101338432124,0.501,0.5,0.994,0.6653279785809906,0.5,0.9583333333333334,41.416666666666664,14.498605533244085,0.998003992015968
Agglomerative (Hierarchical),0.0,0.6000000000000001,0.5127020785219399,0.444,0.4758842443729904,0.511,0.5148148148148148,0.278,0.36103896103896105,0.508,1.004120787454121,0.6261261261261262,0.7586697086697086,0.9941291585127201
GMM (Probabilistic),0.0,0.6000000000000001,0.5157657657657657,0.458,0.4851694915254237,0.514,0.4803738317757009,0.514,0.4966183574879227,0.479,0.9313798310410971,1.1222707423580787,1.0235976625951944,0.9319066147859921
SOM,0.0,0.7000000000000002,0.4862204724409449,0.494,0.49007936507936506,0.486,0.5152941176470588,0.438,0.4735135135135135,0.513,1.0597951893307929,0.8866396761133604,0.9661976146186673,1.0555555555555556
K-Means (Exclusive),0.0,0.7000000000000002,0.48902195608782434,0.49,0.48951048951048953,0.489,0.5077220077220077,0.526,0.5166994106090373,0.508,1.038239697423371,1.073469387755102,1.0555430816727476,1.0388548057259714
DBSCAN (Density),0.0,0.7000000000000002,0.4666666666666667,0.014,0.027184466019417475,0.499,0.5,1.0,0.6666666666666666,0.5,1.0714285714285714,71.42857142857143,24.523809523809522,1.002004008016032
Agglomerative (Hierarchical),0.0,0.7000000000000002,0.46320346320346323,0.214,0.292749658002736,0.483,0.48931116389548696,0.412,0.44733984799131377,0.491,1.0563633538304438,1.925233644859813,1.5280627517834129,1.0165631469979297
GMM (Probabilistic),0.0,0.7000000000000002,0.49295774647887325,0.49,0.49147442326980945,0.493,0.503921568627451,0.514,0.5089108910891089,0.504,1.0222408963585434,1.0489795918367348,1.035477874318044,1.0223123732251522
SOM,0.0,0.8000000000000003,0.4965197215777262,0.428,0.4597207303974221,0.497,0.5141843971631206,0.58,0.5451127819548872,0.516,1.0355769868098363,1.355140186915888,1.185747663551402,1.0382293762575454
K-Means (Exclusive),0.0,0.8000000000000003,0.50187265917603,0.536,0.5183752417794971,0.502,0.4940944881889764,0.502,0.498015873015873,0.494,0.9845017040780351,0.9365671641791045,0.9607246505567401,0.9840637450199203
DBSCAN (Density),0.0,0.8000000000000003,0.5,0.014,0.027237354085603113,0.5,0.5015075376884423,0.998,0.6675585284280936,0.503,1.0030150753768845,71.28571428571428,24.50893454371715,1.006
Agglomerative (Hierarchical),0.0,0.8000000000000003,0.5086848635235732,0.41,0.4540420819490587,0.507,0.5,0.464,0.48132780082987553,0.5,0.9829268292682927,1.1317073170731708,1.0600951320716527,0.9861932938856016
GMM (Probabilistic),0.0,0.8000000000000003,0.5044722719141324,0.564,0.5325779036827195,0.505,0.49056603773584906,0.52,0.5048543689320388,0.49,0.9724340960792186,0.921985815602837,0.9479446395372857,0.9702970297029703
SOM,0.5,0.2,0.1116751269035533,0.044,0.06312769010043041,0.347,0.5231481481481481,0.452,0.48497854077253216,0.52,4.684553872053872,10.272727272727273,7.68250097541943,1.4985590778097984
K-Means (Exclusive),0.5,0.2,0.9681274900398407,0.972,0.9700598802395209,0.97,0.520242914979757,0.514,0.5171026156941649,0.52,0.5373702537445227,0.5288065843621399,0.5330625729686762,0.5360824742268041
DBSCAN (Density),0.5,0.2,0.6666666666666666,0.008,0.015810276679841896,0.502,0.4969818913480885,0.988,0.6613119143239625,0.494,0.7454728370221329,123.5,41.82797858099063,0.9840637450199203
Agglomerative (Hierarchical),0.5,0.2,0.9594320486815415,0.946,0.9526686807653575,0.953,0.4780361757105943,0.37,0.41713641488162345,0.483,0.49824912182943554,0.39112050739957716,0.4378609513503722,0.5068205666316894
GMM (Probabilistic),0.5,0.2,0.9680638722554891,0.97,0.9690309690309691,0.969,0.5564516129032258,0.552,0.5542168674698795,0.556,0.5748087795144662,0.5690721649484537,0.5719289529251025,0.5737874097007225
SOM,0.5,0.30000000000000004,0.5241935483870968,0.52,0.5220883534136547,0.524,0.44874715261959,0.394,0.41959531416400425,0.455,0.8560714911512178,0.7576923076923077,0.803686409437208,0.8683206106870229
K-Means (Exclusive),0.5,0.30000000000000004,0.9020408163265307,0.884,0.8929292929292929,0.894,0.5287128712871287,0.534,0.5313432835820896,0.529,0.5861296536893509,0.6040723981900453,0.5950563922469103,0.5917225950782998
DBSCAN (Density),0.5,0.30000000000000004,0.46153846153846156,0.012,0.023391812865497075,0.499,0.5,1.0,0.6666666666666666,0.5,1.0833333333333333,83.33333333333333,28.5,1.002004008016032
Agglomerative (Hierarchical),0.5,0.30000000000000004,0.9558823529411765,0.65,0.7738095238095238,0.81,0.5618374558303887,0.318,0.4061302681992337,0.535,0.5877684153302527,0.48923076923076925,0.5248452696728558,0.6604938271604939
GMM (Probabilistic),0.5,0.30000000000000004,0.9014675052410901,0.86,0.8802456499488229,0.883,0.529296875,0.542,0.5355731225296443,0.53,0.5871502543604652,0.6302325581395349,0.608435977571468,0.6002265005662515
SOM,0.5,0.4000000000000001,0.40454545454545454,0.356,0.37872340425531914,0.416,0.524390243902439,0.516,0.5201612903225806,0.524,1.2962455467251301,1.4494382022471912,1.373459586806814,1.2596153846153848
K-Means (Exclusive),0.5,0.4000000000000001,0.798,0.798,0.798,0.798,0.5010309278350515,0.486,0.4934010152284264,0.501,0.6278583055577087,0.6090225563909774,0.618297011564444,0.6278195488721804
DBSCAN (Density),0.5,0.4000000000000001,0.625,0.01,0.01968503937007874,0.502,0.5,1.0,0.6666666666666666,0.5,0.8,100.0,33.86666666666667,0.9960159362549801
Agglomerative (Hierarchical),0.5,0.4000000000000001,0.8675675675675676,0.642,0.7379310344827587,0.772,0.5360230547550432,0.372,0.43919716646989376,0.525,0.617845888658461,0.5794392523364486,0.5951737302629401,0.6800518134715026
GMM (Probabilistic),0.5,0.4000000000000001,0.7956349206349206,0.802,0.798804780876494,0.798,0.5138004246284501,0.484,0.4984552008238929,0.513,0.6457740997823912,0.6034912718204488,0.6240012738493622,0.6428571428571428
SOM,0.5,0.5000000000000001,0.49521988527724664,0.518,0.5063538611925709,0.495,0.4409448818897638,0.336,0.3813847900113507,0.455,0.8904022132368589,0.6486486486486487,0.7531981470687487,0.9191919191919192
K-Means (Exclusive),0.5,0.5000000000000001,0.7416829745596869,0.758,0.7497527200791295,0.747,0.4850894632206759,0.488,0.4865403788634098,0.485,0.6540388277196976,0.6437994722955145,0.6489344631014609,0.6492637215528781
DBSCAN (Density),0.5,0.5000000000000001,0.375,0.012,0.023255813953488372,0.496,0.5005025125628141,0.996,0.6662207357859532,0.501,1.3346733668341708,83.0,28.647491638795987,1.0100806451612903
Agglomerative (Hierarchical),0.5,0.5000000000000001,0.21339950372208435,0.172,0.19047619047619047,0.269,0.5478468899521531,0.458,0.4989106753812636,0.54,2.567236007566485,2.662790697674419,2.619281045751634,2.007434944237918
GMM (Probabilistic),0.5,0.5000000000000001,0.7361376673040153,0.77,0.7526881720430108,0.747,0.47105788423153694,0.472,0.47152847152847155,0.471,0.6399046063716722,0.612987012987013,0.6264592550306837,0.6305220883534136
SOM,0.5,0.6000000000000001,0.49567099567099565,0.458,0.4760914760914761,0.496,0.498960498960499,0.48,0.4892966360856269,0.499,1.006636465151749,1.0480349344978166,1.027736602433129,1.0060483870967742
K-Means (Exclusive),0.5,0.6000000000000001,0.7337278106508875,0.744,0.7388282025819265,0.737,0.49521988527724664,0.518,0.5063538611925709,0.495,0.6749367791278603,0.696236559139785,0.6853472287915576,0.6716417910447762
DBSCAN (Density),0.5,0.6000000000000001,0.5,0.01,0.0196078431372549,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,100.0,34.0,1.0
Agglomerative (Hierarchical),0.5,0.6000000000000001,0.7433628318584071,0.672,0.7058823529411765,0.72,0.5019455252918288,0.258,0.34081902245706736,0.501,0.6752362423568649,0.3839285714285714,0.4828269484808454,0.6958333333333334
GMM (Probabilistic),0.5,0.6000000000000001,0.72568093385214,0.746,0.7357001972386588,0.732,0.4777777777777778,0.516,0.49615384615384617,0.476,0.6583854632112005,0.6916890080428955,0.6743967828418231,0.6502732240437158
SOM,0.5,0.7000000000000002,0.40672782874617736,0.266,0.3216444981862152,0.439,0.4306930693069307,0.348,0.38495575221238937,0.444,1.0589220576192957,1.3082706766917291,1.1968361168407746,1.0113895216400912
K-Means (Exclusive),0.5,0.7000000000000002,0.6904315196998124,0.736,0.712487899322362,0.703,0.6361829025844931,0.64,0.638085742771685,0.637,0.9214279540150402,0.8695652173913044,0.8955741471238459,0.9061166429587483
DBSCAN (Density),0.5,0.7000000000000002,0.5714285714285714,0.016,0.0311284046692607,0.502,0.5,1.0,0.6666666666666666,0.5,0.875,62.5,21.416666666666664,0.9960159362549801
Agglomerative (Hierarchical),0.5,0.7000000000000002,0.332703213610586,0.352,0.34207968901846453,0.323,0.5469879518072289,0.454,0.4961748633879781,0.539,1.6440717415115005,1.2897727272727273,1.4504657228017883,1.6687306501547987
GMM (Probabilistic),0.5,0.7000000000000002,0.6774193548387096,0.756,0.7145557655954632,0.698,0.6411290322580645,0.636,0.6385542168674698,0.64,0.9464285714285715,0.8412698412698413,0.8936380442404538,0.9169054441260746
SOM,0.5,0.8000000000000003,0.5221052631578947,0.496,0.5087179487179487,0.521,0.45588235294117646,0.434,0.444672131147541,0.458,0.8731617647058824,0.875,0.8741034836065574,0.8790786948176583
K-Means (Exclusive),0.5,0.8000000000000003,0.6868008948545862,0.614,0.648363252375924,0.667,0.6752136752136753,0.632,0.6528925619834711,0.664,0.9831287062557421,1.0293159609120521,1.0069857592806957,0.9955022488755623
DBSCAN (Density),0.5,0.8000000000000003,0.38461538461538464,0.01,0.01949317738791423,0.497,0.5005025125628141,0.996,0.6662207357859532,0.501,1.3013065326633166,99.6,34.1771237458194,1.0080482897384306
Agglomerative (Hierarchical),0.5,0.8000000000000003,0.6624472573839663,0.628,0.6447638603696099,0.654,0.6687306501547987,0.432,0.5249088699878494,0.609,1.0094851215712566,0.6878980891719745,0.8141102537709638,0.9311926605504587
GMM (Probabilistic),0.5,0.8000000000000003,0.7031630170316302,0.578,0.6344676180021954,0.667,0.6824324324324325,0.606,0.6419491525423728,0.662,0.9705180959506219,1.0484429065743945,1.0117918303911793,0.992503748125937
SOM,1.0,0.2,0.02631578947368421,0.012,0.016483516483516484,0.284,0.4161073825503356,0.372,0.3928194297782471,0.425,15.812080536912752,31.0,23.831045406546988,1.4964788732394367
K-Means (Exclusive),1.0,0.2,1.0,1.0,1.0,1.0,0.5417515274949084,0.532,0.5368314833501514,0.541,0.5417515274949084,0.532,0.5368314833501514,0.541
DBSCAN (Density),1.0,0.2,0.998003992015968,1.0,0.999000999000999,0.999,0.490134994807892,0.944,0.6452494873547505,0.481,0.49111526479750783,0.944,0.6458947368421053,0.48148148148148145
Agglomerative (Hierarchical),1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.98,0.98989898989899,0.99,1.0,0.98,0.98989898989899,0.99
GMM (Probabilistic),1.0,0.2,1.0,1.0,1.0,1.0,0.5250501002004008,0.524,0.5245245245245245,0.525,0.5250501002004008,0.524,0.5245245245245245,0.525
SOM,1.0,0.30000000000000004,0.02074688796680498,0.01,0.01349527665317139,0.269,0.30068337129840544,0.264,0.28115015974440893,0.325,14.492938496583143,26.400000000000002,20.8332268370607,1.20817843866171
K-Means (Exclusive),1.0,0.30000000000000004,0.9840319361277445,0.986,0.985014985014985,0.985,0.9859154929577465,0.98,0.9829488465396189,0.983,1.001914121646716,0.9939148073022313,0.9979024293977268,0.9979695431472081
DBSCAN (Density),1.0,0.30000000000000004,0.0,0.0,0.0,0.499,0.49748743718592964,0.99,0.6622073578595318,0.495,0.0,0.0,0.0,0.9919839679358717
Agglomerative (Hierarchical),1.0,0.30000000000000004,0.010080645161290322,0.01,0.010040160642570281,0.014,0.030232558139534883,0.026,0.02795698924731183,0.096,2.9990697674418607,2.5999999999999996,2.784516129032258,6.857142857142857
GMM (Probabilistic),1.0,0.30000000000000004,0.9879759519038076,0.986,0.986986986986987,0.987,0.9859719438877755,0.984,0.984984984984985,0.985,0.9979716024340771,0.9979716024340771,0.9979716024340771,0.9979736575481256
SOM,1.0,0.4000000000000001,0.5722713864306784,0.776,0.6587436332767402,0.598,0.25449101796407186,0.17,0.2038369304556355,0.336,0.4447033767516514,0.2190721649484536,0.3094328660782714,0.5618729096989967
K-Means (Exclusive),1.0,0.4000000000000001,0.952286282306163,0.958,0.9551345962113659,0.955,0.937625754527163,0.932,0.9348044132397192,0.935,0.9846049155055595,0.9728601252609604,0.9787148501873052,0.9790575916230367
DBSCAN (Density),1.0,0.4000000000000001,0.75,0.006,0.011904761904761904,0.502,0.49748743718592964,0.99,0.6622073578595318,0.495,0.6633165829145728,165.0,55.62541806020067,0.9860557768924303
Agglomerative (Hierarchical),1.0,0.4000000000000001,0.0741444866920152,0.078,0.07602339181286549,0.052,0.12987012987012986,0.14,0.1347449470644851,0.101,1.7515817515817516,1.794871794871795,1.772414303694381,1.9423076923076925
GMM (Probabilistic),1.0,0.4000000000000001,0.9525691699604744,0.964,0.9582504970178927,0.958,0.954,0.954,0.954,0.954,1.0015020746887966,0.9896265560165975,0.9955643153526971,0.9958246346555324
SOM,1.0,0.5000000000000001,0.4927536231884058,0.476,0.4842319430315361,0.493,0.4682713347921225,0.428,0.44723092998955066,0.471,0.9503153559016604,0.8991596638655462,0.9235882440750595,0.9553752535496957
K-Means (Exclusive),1.0,0.5000000000000001,0.908203125,0.93,0.9189723320158103,0.918,0.8840864440078585,0.9,0.8919722497522299,0.891,0.9734457189935991,0.9677419354838709,0.9706192653217813,0.9705882352941176
DBSCAN (Density),1.0,0.5000000000000001,0.5,0.004,0.007936507936507936,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,250.0,84.0,1.0
Agglomerative (Hierarchical),1.0,0.5000000000000001,0.02318840579710145,0.016,0.01893491124260355,0.171,0.8894230769230769,0.74,0.8078602620087336,0.824,38.356370192307686,46.25,42.66512008733624,4.818713450292397
GMM (Probabilistic),1.0,0.5000000000000001,0.896551724137931,0.936,0.9158512720156555,0.914,0.8921001926782274,0.926,0.9087340529931305,0.907,0.9950348302949459,0.9893162393162394,0.9922288484604481,0.9923413566739606
SOM,1.0,0.6000000000000001,0.3052959501557632,0.196,0.2387332521315469,0.375,0.4382284382284382,0.376,0.4047362755651238,0.447,1.435421721136007,1.9183673469387754,1.6953493991784012,1.192
K-Means (Exclusive),1.0,0.6000000000000001,0.869980879541109,0.91,0.8895405669599218,0.887,0.8549323017408124,0.884,0.8692232055063913,0.867,0.9827024039789997,0.9714285714285714,0.9771597134428993,0.9774520856820744
DBSCAN (Density),1.0,0.6000000000000001,0.6363636363636364,0.014,0.0273972602739726,0.503,0.5,1.0,0.6666666666666666,0.5,0.7857142857142857,71.42857142857143,24.333333333333332,0.9940357852882704
Agglomerative (Hierarchical),1.0,0.6000000000000001,0.859073359073359,0.89,0.8742632612966601,0.872,0.11335012594458438,0.09,0.10033444816053512,0.193,0.13194464098717912,0.10112359550561797,0.11476457104205029,0.2213302752293578
GMM (Probabilistic),1.0,0.6000000000000001,0.8528864059590316,0.916,0.8833172613307618,0.879,0.865530303030303,0.914,0.8891050583657587,0.886,1.0148248312822548,0.9978165938864629,1.0065523422765195,1.0079635949943118
SOM,1.0,0.7000000000000002,0.3752969121140142,0.316,0.34310532030401736,0.395,0.452970297029703,0.366,0.40486725663716816,0.462,1.2069651585411707,1.1582278481012658,1.1800086815279491,1.169620253164557
K-Means (Exclusive),1.0,0.7000000000000002,0.8565737051792829,0.86,0.8582834331337326,0.858,0.8368200836820083,0.8,0.8179959100204499,0.822,0.9769387953682981,0.930232558139535,0.9530603509773149,0.958041958041958
DBSCAN (Density),1.0,0.7000000000000002,0.3333333333333333,0.002,0.003976143141153081,0.499,0.5,1.0,0.6666666666666666,0.5,1.5,500.0,167.66666666666669,1.002004008016032
Agglomerative (Hierarchical),1.0,0.7000000000000002,0.10723192019950124,0.086,0.09544950055493896,0.185,0.8138075313807531,0.778,0.7955010224948875,0.8,7.589228374039116,9.046511627906979,8.334260712417368,4.324324324324325
GMM (Probabilistic),1.0,0.7000000000000002,0.8433268858800773,0.872,0.8574237954768928,0.855,0.8625,0.828,0.8448979591836735,0.848,1.0227350917431195,0.9495412844036697,0.985391312488298,0.991812865497076
SOM,1.0,0.8000000000000003,0.4196642685851319,0.35,0.3816793893129771,0.433,0.41202672605790647,0.37,0.3898840885142255,0.421,0.9818008272351257,1.0571428571428572,1.0214963119072709,0.9722863741339491
K-Means (Exclusive),1.0,0.8000000000000003,0.8214285714285714,0.782,0.8012295081967213,0.806,0.7827956989247312,0.728,0.7544041450777202,0.763,0.9529686769518467,0.9309462915601022,0.9415581145727046,0.9466501240694789
DBSCAN (Density),1.0,0.8000000000000003,0.4444444444444444,0.008,0.015717092337917484,0.499,0.5,1.0,0.6666666666666666,0.5,1.125,125.0,42.416666666666664,1.002004008016032
Agglomerative (Hierarchical),1.0,0.8000000000000003,0.848404255319149,0.638,0.728310502283105,0.762,0.2740112994350282,0.194,0.22716627634660422,0.34,0.322972566105237,0.30407523510971785,0.3119085549837387,0.4461942257217848
GMM (Probabilistic),1.0,0.8000000000000003,0.8296943231441049,0.76,0.7933194154488518,0.802,0.8066666666666666,0.726,0.7642105263157895,0.776,0.9722456140350877,0.9552631578947368,0.9633074792243768,0.9675810473815462
SOM,1.5,0.2,0.6150990099009901,0.994,0.7599388379204893,0.686,0.2914691943127962,0.246,0.2668112798264642,0.324,0.4738573621825741,0.24748490945674045,0.35109572838331504,0.4723032069970845
K-Means (Exclusive),1.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),1.5,0.2,1.0,1.0,1.0,1.0,0.5250836120401338,0.942,0.6743020758768791,0.545,0.5250836120401338,0.942,0.6743020758768791,0.545
Agglomerative (Hierarchical),1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMM (Probabilistic),1.5,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,1.5,0.30000000000000004,0.6983240223463687,1.0,0.8223684210526315,0.784,0.5420743639921722,0.554,0.5479723046488625,0.543,0.7762504892367906,0.554,0.6663343224530168,0.6926020408163266
K-Means (Exclusive),1.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
DBSCAN (Density),1.5,0.30000000000000004,1.0,1.0,1.0,1.0,0.4984583761562179,0.97,0.658520027155465,0.497,0.4984583761562179,0.97,0.658520027155465,0.497
Agglomerative (Hierarchical),1.5,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
GMM (Probabilistic),1.5,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOM,1.5,0.4000000000000001,0.10548523206751055,0.05,0.06784260515603799,0.313,0.6412005457025921,0.94,0.7623682076236821,0.707,6.078581173260573,18.799999999999997,11.237307380373075,2.2587859424920125
K-Means (Exclusive),1.5,0.4000000000000001,0.9940119760479041,0.996,0.995004995004995,0.995,0.9880952380952381,0.996,0.9920318725099602,0.992,0.9940476190476192,1.0,0.9970119521912352,0.9969849246231156
DBSCAN (Density),1.5,0.4000000000000001,0.3333333333333333,0.002,0.003976143141153081,0.499,0.5005055611729019,0.99,0.6648757555406313,0.501,1.5015166835187057,495.0,167.2162525184688,1.0040080160320641
Agglomerative (Hierarchical),1.5,0.4000000000000001,0.9959677419354839,0.988,0.9919678714859438,0.992,0.9685658153241651,0.986,0.977205153617443,0.977,0.9724871344145463,0.9979757085020243,0.9851177459544264,0.9848790322580645
GMM (Probabilistic),1.5,0.4000000000000001,0.9920318725099602,0.996,0.9940119760479041,0.994,0.9900596421471173,0.996,0.9930209371884346,0.993,0.9980119284294234,1.0,0.9990029910269193,0.9989939637826962
SOM,1.5,0.5000000000000001,0.6717557251908397,0.88,0.7619047619047619,0.725,0.43243243243243246,0.352,0.3880926130099228,0.445,0.6437346437346437,0.39999999999999997,0.5093715545755237,0.6137931034482759
K-Means (Exclusive),1.5,0.5000000000000001,0.9858870967741935,0.978,0.9819277108433735,0.982,0.9837728194726166,0.97,0.9768378650553877,0.977,0.9978554569701797,0.9918200408997955,0.9948164760686771,0.994908350305499
DBSCAN (Density),1.5,0.5000000000000001,0.5,0.002,0.00398406374501992,0.5,0.5040322580645161,1.0,0.6702412868632708,0.508,1.0080645161290323,500.0,168.23056300268098,1.016
Agglomerative (Hierarchical),1.5,0.5000000000000001,0.016359918200409,0.016,0.016177957532861477,0.027,0.9827956989247312,0.914,0.9471502590673575,0.949,60.07338709677419,57.125,58.545725388601035,35.148148148148145
GMM (Probabilistic),1.5,0.5000000000000001,0.9858870967741935,0.978,0.9819277108433735,0.982,0.9839034205231388,0.978,0.9809428284854563,0.981,0.9979879275653925,1.0,0.9989969909729187,0.9989816700610998
SOM,1.5,0.6000000000000001,0.6347107438016529,0.768,0.6950226244343891,0.663,0.4743083003952569,0.48,0.47713717693836977,0.474,0.7472826086956521,0.625,0.6865059642147118,0.7149321266968325
K-Means (Exclusive),1.5,0.6000000000000001,0.9674134419551935,0.95,0.958627648839556,0.959,0.9538152610441767,0.95,0.9519038076152304,0.952,0.9859437751004015,1.0,0.9929859719438877,0.9927007299270073
DBSCAN (Density),1.5,0.6000000000000001,0.2857142857142857,0.004,0.007889546351084813,0.497,0.5,1.0,0.6666666666666666,0.5,1.75,250.0,84.49999999999999,1.0060362173038229
Agglomerative (Hierarchical),1.5,0.6000000000000001,0.9863945578231292,0.87,0.924548352816153,0.929,0.09125475285171103,0.096,0.0935672514619883,0.07,0.09251343909794153,0.1103448275862069,0.10120319956980574,0.07534983853606028
GMM (Probabilistic),1.5,0.6000000000000001,0.9653767820773931,0.948,0.9566094853683148,0.957,0.9615384615384616,0.95,0.9557344064386318,0.956,0.9960240181759169,1.0021097046413503,0.9990852286716078,0.9989550679205852
SOM,1.5,0.7000000000000002,0.6323777403035413,0.75,0.6861848124428179,0.657,0.3850415512465374,0.278,0.3228803716608595,0.417,0.6088790397045244,0.3706666666666667,0.47054432830042586,0.6347031963470319
K-Means (Exclusive),1.5,0.7000000000000002,0.9296875,0.952,0.9407114624505929,0.94,0.9235294117647059,0.942,0.9326732673267327,0.932,0.9933761739990115,0.9894957983193278,0.9914551959397621,0.9914893617021278
DBSCAN (Density),1.5,0.7000000000000002,0.0,0.0,0.0,0.496,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,1.0080645161290323
