method,cluster_distance,cluster_std,precision_ratio_mean,precision_ratio_std,recall_ratio_mean,recall_ratio_std,f1_ratio_mean,f1_ratio_std,accuracy_ratio_mean,accuracy_ratio_std,precision_ratio_cv,recall_ratio_cv,f1_ratio_cv,accuracy_ratio_cv
Agglomerative (Hierarchical),2.5,0.5000000000000001,0.1998003992015968,0.4212164886596168,0.20020040080160317,0.42205976765658393,0.200000200200601,0.42163744341597337,0.3,0.48304589153964794,2.1081864217629174,2.1081864270333877,2.10818510678024,1.6101529717988265
Agglomerative (Hierarchical),2.5,0.6000000000000001,0.7376735737323996,0.6396116869260169,0.7381097165991903,0.6409088476270359,0.7378925113110734,0.6402571487906655,100.32083333535755,314.35904215125277,0.8670660163272218,0.8683110833169853,0.867683489093918,3.1335369902719754
Agglomerative (Hierarchical),2.5,0.7000000000000002,17.14788845766164,35.10332240155754,16.89983239430707,34.57785388709547,17.023333732830242,34.839225224199446,29.37280471605282,59.2572180273579,2.0470929985477864,2.046047148890274,2.0465571415668413,2.0174177645001214
Agglomerative (Hierarchical),2.5,0.8000000000000003,32.17205274609293,70.82670845170922,33.341899418420965,75.58536632508091,32.745399578764804,73.19951749698802,10.878183461519484,16.126741242022515,2.2014979588242354,2.2669784158523667,2.2354137814356516,1.4824847640297016
Agglomerative (Hierarchical),3.0,0.2,0.2,0.4216370213557839,0.2,0.4216370213557839,0.2,0.4216370213557839,0.2,0.4216370213557839,2.1081851067789192,2.1081851067789192,2.1081851067789192,2.1081851067789192
Agglomerative (Hierarchical),3.0,0.3,0.4,0.5163977794943222,0.4,0.5163977794943222,0.4,0.5163977794943222,0.4,0.5163977794943222,1.2909944487358054,1.2909944487358054,1.2909944487358054,1.2909944487358054
Agglomerative (Hierarchical),3.0,0.4000000000000001,0.3,0.48304589153964794,0.3,0.48304589153964794,0.3,0.48304589153964794,0.3,0.48304589153964794,1.6101529717988265,1.6101529717988265,1.6101529717988265,1.6101529717988265
Agglomerative (Hierarchical),3.0,0.5000000000000001,0.2,0.42163702135578396,0.2,0.42163702135578396,0.2,0.42163702135578396,0.2,0.42163702135578396,2.1081851067789197,2.1081851067789197,2.1081851067789197,2.1081851067789197
Agglomerative (Hierarchical),3.0,0.6000000000000001,50.30019960079841,158.36031321191504,50.1002,157.72785972596387,50.2000997000997,158.04376992360676,100.1001,315.84150381707803,3.148303872921439,3.1482481053162235,3.148276016736534,3.155256626287866
Agglomerative (Hierarchical),3.0,0.7000000000000002,41.53373534377029,89.13957183549887,41.233533333333334,88.47236547223008,41.38252220125766,88.80311434981304,42.85014423106893,105.62034532258632,2.146196846917335,2.1456411401132267,2.145908698313082,2.464877241790127
Agglomerative (Hierarchical),3.0,0.8000000000000003,67.67810291563345,154.25025779709847,67.97005090253488,156.292007302411,67.82142110789503,155.26607292756825,41.49336268566481,66.62871538847318,2.279175259823471,2.2994246028522873,2.289336766927372,1.6057680331483997
DBSCAN (Density),0.0,0.2,1.133888888888889,0.4402425795020108,85.1984126984127,35.85927360041483,29.155396825396828,12.241640819197814,1.0006470580779707,0.007219080020383384,0.3882590118097106,0.4208913342945756,0.4198756371765211,0.007214411876900628
DBSCAN (Density),0.0,0.3,0.9009957241337047,0.2532589399528104,69.37932844932844,22.44822492411196,23.76871367953968,7.584782034949172,0.9968562865654189,0.007080396785845368,0.2810878377878158,0.32355782948385176,0.3191078043688254,0.007102725720113835
DBSCAN (Density),0.0,0.4000000000000001,1.0691384243133135,0.1880668397262957,71.7725468975469,22.490442151080796,24.677464279082184,7.586902814606926,1.001634617680765,0.006757784912718993,0.17590504227465897,0.3133571696039324,0.3074425609051718,0.006746756545182421
DBSCAN (Density),0.0,0.5000000000000001,1.0516893993778416,0.23086584567588297,77.93511904761905,20.21590879470155,26.724761232113245,6.769880087741236,1.0012427655421057,0.007876314386758674,0.21951903842756101,0.25939408371660344,0.25331863693533596,0.007866538124242206
DBSCAN (Density),0.0,0.6000000000000001,1.2535441922678103,0.6009034263740272,94.97553113553114,63.469044087060176,32.60010721451346,21.676495180584826,1.0010826713624028,0.009610026026487773,0.47936357575628946,0.668267324522662,0.6649209782639771,0.00959963277898838
DBSCAN (Density),0.0,0.7000000000000002,1.2010080634050484,0.2453182056907427,85.74238095238096,19.94999751520383,29.419783709983886,6.78406602007519,1.0036355678159627,0.004936538238727593,0.2042602486741235,0.2326737057404964,0.23059537374412958,0.004918656130800667
DBSCAN (Density),0.0,0.8000000000000003,0.9346368235220124,0.2772816816880917,70.38142857142857,36.264528974307595,24.14250754022212,12.300359444314324,0.9972472556432306,0.007346232662083097,0.29667318332612347,0.5152570743502815,0.5094897215552928,0.007366510783070275
DBSCAN (Density),0.5,0.2,0.8698726971107871,0.21653437056447267,246.45,147.06526329037277,82.97280529939732,49.16834769253895,0.9974178910435235,0.010052831159955793,0.24892650531931207,0.5967346856984085,0.5925838895662371,0.010078855863953143
DBSCAN (Density),0.5,0.3,1.154941963337816,0.45492574784890927,150.73035714285714,66.75334477907741,51.036697274845515,22.421134354675086,1.000023642995489,0.006197893524992868,0.3938948988693428,0.4428659630641679,0.4393139750781993,0.006197746991688702
DBSCAN (Density),0.5,0.4000000000000001,1.0894617785899192,0.24171509015942266,86.01878787878789,25.663038028752908,29.42838515590689,8.664885649494316,0.9994355370016643,0.006927212806446049,0.22186651694405687,0.2983422419868971,0.294439725577504,0.006931125170141427
DBSCAN (Density),0.5,0.5000000000000001,1.0239551250878045,0.2168925658376261,97.26666666666667,33.86922927020962,33.15972558974809,11.323610080338701,1.0014125196026824,0.0054233275226344795,0.21181842887795252,0.3482100336210722,0.3414868452300942,0.0054156777716202545
DBSCAN (Density),0.5,0.6000000000000001,1.1306547619047618,0.19811669388346276,86.74285714285715,33.22403812751566,29.677407248039778,11.174302027043352,1.002222072002025,0.004372541309876553,0.17522297748050406,0.383017567346195,0.37652554799177834,0.004362846750263666
DBSCAN (Density),0.5,0.7000000000000002,0.9463804206836969,0.28192996576946683,79.89992784992785,61.46164815429054,27.322656583978254,20.74774473651995,0.9956544171812449,0.006762761605987491,0.2979034219302542,0.7692328367270991,0.7593604477203814,0.0067922780126193376
DBSCAN (Density),0.5,0.8000000000000003,1.1234357900614182,0.2308646288199519,84.83888888888889,35.39144970093987,29.10581976960238,11.985843858556171,1.002011650755582,0.0036598646370659804,0.20549873064603943,0.41716069322042937,0.41180231147703256,0.0036525170483858184
DBSCAN (Density),1.0,0.2,0.3525710983255003,0.24338191495697056,0.6766,0.46707605852199746,0.4635173235034931,0.3199525219318435,0.6592035139492778,0.24612690647987776,0.6903059159213208,0.6903281976381872,0.6902709040375969,0.37337013725144663
DBSCAN (Density),1.0,0.3,0.3751736988289776,0.42839229789571853,165.21666666666664,201.8559878101584,55.62913672936876,67.9381304505037,0.999787238100879,0.012228732022405075,1.141850559441803,1.2217652848390503,1.221268825022707,0.012231334384337472
DBSCAN (Density),1.0,0.4000000000000001,0.8279471760557973,0.6565680068674287,228.94166666666666,158.7685346913068,77.1299430515891,53.50109760859473,1.0062270136259799,0.012323433785215209,0.7930071215354698,0.693489031520286,0.6936488669881425,0.012247170487708549
DBSCAN (Density),1.0,0.5000000000000001,0.9419053601340034,0.4389497351719116,195.73333333333332,131.89465610342967,65.8999591230026,44.15153374616601,1.0012172399437593,0.0048281503960781276,0.4660231842288942,0.6738487198744704,0.6699781659007853,0.004822280523604783
DBSCAN (Density),1.0,0.6000000000000001,0.804822271147825,0.3949608601273095,103.31904761904761,71.3564284707537,35.015697945468766,24.037807121044214,0.9982289271354023,0.00671834220564026,0.4907429556640157,0.6906415623753642,0.686486591199158,0.006730261990022421
DBSCAN (Density),1.0,0.7000000000000002,1.1592180006336175,0.5512877419125093,164.44583333333333,176.89235240755258,55.680637298357304,59.38122449465583,0.9970526033337187,0.008638076655818571,0.4755686519801976,1.0756876524137284,1.0664609346417755,0.00866361175622683
DBSCAN (Density),1.0,0.8000000000000003,0.9952466177039041,0.2099046275428849,111.56948717948717,55.68812596056919,37.894969899665554,18.61620013706015,0.997824681375247,0.005513835424147583,0.2109071498551263,0.49913401386331585,0.4912578156507376,0.005525855921451218
DBSCAN (Density),1.5,0.2,0.5182492772622441,0.023318540677665513,0.908,0.046885202593379305,0.6596474686476614,0.028745442215414203,0.5316,0.040357293158871654,0.04499483491969422,0.05163568567552787,0.04357697646342073,0.07591665379772697
DBSCAN (Density),1.5,0.3,0.1511928846148427,0.24346006458983643,0.2924,0.4708316991122082,0.19932051750494523,0.3209549968230094,0.8627,0.24532520366965063,1.6102613903428085,1.610231529111519,1.610245652784071,0.28436907809163164
DBSCAN (Density),1.5,0.4000000000000001,0.3506060619673071,0.47491340890865724,198.15,228.08454207449776,66.81509814491469,76.84361977229078,1.0015987832525035,0.010222105386297208,1.3545499077906458,1.1510701088796254,1.1500936450864043,0.010205788542496872
DBSCAN (Density),1.5,0.5000000000000001,0.7941089876396095,0.5907110697786356,339.96666666666664,215.74593253965975,114.57522245814127,72.60934918982855,1.0069940023470938,0.007961101677058545,0.7438664956235429,0.6346090769869392,0.6337264517758675,0.007905808434313284
DBSCAN (Density),1.5,0.6000000000000001,0.9195235577012284,0.7602434279434336,233.33333333333334,207.12613202563608,78.55555723563673,69.55940691626117,1.0054129044189648,0.0085667014163813,0.8267797182314842,0.8876834229670117,0.8854804085675245,0.008520580329463802
DBSCAN (Density),1.5,0.7000000000000002,0.8612897822445561,0.6500516639562668,178.08333333333331,147.07332617305198,59.96281308063917,49.42047460801562,1.0004355959324283,0.008264278606768016,0.754742105801146,0.8258679990999644,0.8241853920621434,0.008260680288035458
DBSCAN (Density),1.5,0.8000000000000003,0.9623372816463268,0.3284091854864868,185.3761904761905,131.9316596264573,62.56775203057812,44.09264751457168,1.0034067789239633,0.005485217210342524,0.3412620416457917,0.7116968974686232,0.704718422567311,0.005466593734023583
DBSCAN (Density),2.0,0.2,0.5336883600552962,0.05304348113106183,0.8288,0.11503506711723455,0.648259639460696,0.07120327330962656,0.553,0.08482793041078969,0.0993903654289292,0.13879713696577528,0.10983758508992232,0.15339589586037916
DBSCAN (Density),2.0,0.3,0.5007858217416414,0.020555325430553533,0.8880000000000001,0.05069297562560104,0.640298820453532,0.029093024414906583,0.5017,0.036074152026685874,0.04104614096115156,0.05708668426306422,0.04543663596678128,0.07190383102787697
DBSCAN (Density),2.0,0.4000000000000001,0.4019764138683124,0.2119148248367879,24.73,75.81492671558082,8.699375378260184,25.881073334379998,0.6577176242338916,0.24531363763409372,0.5271822363841756,3.065706700993968,2.975049610924599,0.3729771388136887
DBSCAN (Density),2.0,0.5000000000000001,0.1498448810754912,0.47385111991561335,48.3,152.73801098613274,16.560940695296527,52.37029279210959,1.0076028056112225,0.016488244386927302,3.162277660168379,3.16227766016838,3.162277660168379,0.01636383334296629
DBSCAN (Density),2.0,0.6000000000000001,0.6403061285843593,0.6088653911104499,230.75,204.36911731255069,77.82921119851767,68.8190721628238,1.0072123928393952,0.019918826458504294,0.9508973347741945,0.8856733144639249,0.8842319111687789,0.019776192787254995
DBSCAN (Density),2.0,0.7000000000000002,0.5505521051839993,0.4544695365045199,190.81666666666666,157.03592122681852,64.1732791126565,52.60727034511114,1.0004092040466837,0.01018874281665808,0.825479608969313,0.8229675319773877,0.8197690857086922,0.01018457524725315
DBSCAN (Density),2.0,0.8000000000000003,1.168123244621901,0.45982283318540024,360.7,182.7962131871324,121.39791369002262,61.28955433153772,1.003607548362953,0.008478827585112382,0.3936423962988906,0.5067818497009493,0.5048649722929708,0.008448349754784854
DBSCAN (Density),2.5,0.2,0.5556609997847005,0.07854588989202832,0.72,0.20418074781373924,0.6244027483162101,0.12673832706979754,0.5833999999999999,0.11351671438358511,0.14135577253480475,0.2835843719635267,0.20297528704280254,0.19457784433250794
DBSCAN (Density),2.5,0.3,0.5239526299601772,0.03240833125206805,0.897,0.08491171886141512,0.6610489787282329,0.0467288301288937,0.5418000000000001,0.05482051521911198,0.0618535520177296,0.09466189393691764,0.07068890752814341,0.10118219863254332
DBSCAN (Density),2.5,0.4000000000000001,0.5008353813893056,0.013628684974348595,0.9284000000000001,0.028012695534544864,0.6505918018845871,0.016915639575214473,0.5014000000000001,0.025025320510768032,0.027211905310169867,0.03017308868434388,0.026000388455886588,0.0499108905280575
DBSCAN (Density),2.5,0.5000000000000001,0.40098145504264354,0.21136938148524767,0.7726,0.4073623012067322,0.5279215641669981,0.278292561720499,0.6009487487487488,0.20842319774652826,0.5271300675557901,0.5272615858228479,0.5271475548827295,0.3468235821781669
DBSCAN (Density),2.5,0.6000000000000001,0.2282581375678414,0.3874080175233555,74.55,168.0622321906052,25.4003712360818,57.2151952284626,0.9479023952095809,0.1535530387826291,1.69723639056773,2.2543558979289764,2.2525338191587974,0.16199245782966779
DBSCAN (Density),2.5,0.7000000000000002,0.30182010725604125,0.4856177204352151,174.0,235.65275772250624,58.685063592538995,79.5211145000086,1.007398433565049,0.012825964465676286,1.608964110609284,1.354326193807507,1.3550486210961288,0.012731769316224668
DBSCAN (Density),2.5,0.8000000000000003,0.5500193837465384,0.4804441217339923,273.75,217.8086889910501,91.99281192147961,73.1091484593246,1.0023911999647999,0.014179893690562844,0.8735039817349275,0.7956481789627401,0.794726750191383,0.014146067614181756
DBSCAN (Density),3.0,0.2,0.6036178259491879,0.08570219256944472,0.7706,0.25351581147271,0.6704102407890788,0.15549853628200858,0.6481,0.12450118250219329,0.14198088407127174,0.3289849616827278,0.231945347521818,0.19210180913777702
DBSCAN (Density),3.0,0.3,0.520935608396988,0.050360188916770604,0.7836000000000001,0.11962088260648956,0.6246748846568967,0.07067764102560956,0.5331,0.07869554554667554,0.0966725793073311,0.1526555418663726,0.11314308092349402,0.14761873109487064
DBSCAN (Density),3.0,0.4000000000000001,0.493062389417681,0.02301262444232835,0.8262,0.06176262803850092,0.6172752468013397,0.03339754355323658,0.4888,0.038599942429433154,0.04667284493044954,0.0747550569335523,0.054104783443527676,0.07896878565759646
DBSCAN (Density),3.0,0.5000000000000001,0.4980733912207042,0.009087533079107191,0.9339999999999999,0.027696770770454647,0.6496262861154127,0.013799414059670664,0.4963517517517517,0.016732424501109854,0.01824536953647532,0.029653930161086348,0.021242080800312715,0.03371081988137821
DBSCAN (Density),3.0,0.6000000000000001,0.25179242578727007,0.2654262017033453,48.8844,153.23614648073956,16.749552862431745,52.03730312262284,0.8074096112384449,0.2571040795302551,1.05414688656121,3.134663542576764,3.1067875990492513,0.31843078897202637
DBSCAN (Density),3.0,0.7000000000000002,0.2003570324523883,0.2587227329491537,194.8,251.5661167786932,66.2880229317793,85.59954175622042,1.0044028104112417,0.027206835306967186,1.2913084695973178,1.2914071703218337,1.291327421913242,0.027087573854784067
DBSCAN (Density),3.0,0.8000000000000003,0.5018923861963891,0.6694904987273643,246.8,260.16396539276707,83.48546312995366,88.00237250776642,1.0042068248851308,0.010187843608113773,1.333932367058054,1.054148968366155,1.054104142307766,0.010145164676887294
GMM (Probabilistic),0.0,0.2,1.0026166315536849,0.059818458794568666,1.0169757793767815,0.1359642683610406,1.0081234079315595,0.08868143876505727,1.0000140106144424,0.06398196129621532,0.059662344421588326,0.13369469668624911,0.08796684817289528,0.06398106488218364
GMM (Probabilistic),0.0,0.3,1.0145202983811408,0.04269492354875673,1.0211523133417948,0.19435435292618106,1.014724046057581,0.09381561511743032,1.0166092297755882,0.043753924239011144,0.04208385343978289,0.19032846558427938,0.0924543135465489,0.04303907829822637
GMM (Probabilistic),0.0,0.4000000000000001,1.0111078888173308,0.025696939481315968,1.0127548447067742,0.14002894896306614,1.009668839547194,0.0821518943248086,1.0124772373895292,0.02492996685588704,0.02541463652446929,0.13826539531747103,0.08136518738327236,0.02462274304572416
GMM (Probabilistic),0.0,0.5000000000000001,1.0155973417598747,0.027773793039483803,1.04603783583887,0.1396281192399308,1.0284719164192144,0.0787092058488278,1.0169854717934053,0.026066820132823534,0.027347248656003836,0.1334828573652463,0.07653024316197782,0.025631457730517962
GMM (Probabilistic),0.0,0.6000000000000001,0.9848225893710097,0.04992940004438185,1.0337083867980277,0.15822061381335803,1.007162604980782,0.08938223548768708,0.9843787823035456,0.04993174041344007,0.05069887773012086,0.15306116873391698,0.08874657880034437,0.05072411282229668
GMM (Probabilistic),0.0,0.7000000000000002,1.0003049701064899,0.028618910744631118,0.9684866589575607,0.10186855135245546,0.9831140120787374,0.04937339749530604,1.000770092500909,0.026282223861186664,0.028610185493314528,0.10518322623266962,0.050221436057969374,0.02626199969216485
GMM (Probabilistic),0.0,0.8000000000000003,0.9862538025293828,0.03276720463371563,0.9417758718912301,0.058464787975001285,0.963771081541881,0.041406803005733364,0.9847332557976707,0.033352439787537366,0.033223907020362965,0.0620793011585602,0.04296331753333898,0.03386951704045035
GMM (Probabilistic),0.5,0.2,0.5203698573209524,0.0479456891183917,0.5070183018038249,0.0695758623045371,0.5129461805177806,0.05695068398588229,0.5199112478009641,0.047812272421684544,0.09213771405829119,0.13722554404250548,0.11102662647452576,0.0919623736241774
GMM (Probabilistic),0.5,0.3,1.050342558106445,1.0585457677628183,1.0060391560167015,0.9979571638058391,1.0233111180295842,1.0159493572065923,1.1799268525573205,1.316707061921387,1.0078100326346502,0.991966523208836,0.992805940741495,1.1159226176331314
GMM (Probabilistic),0.5,0.4000000000000001,0.820284409737779,0.6404987277178628,0.8034326202648664,0.5768784420107608,0.80919708913418,0.6050336337067068,0.8104572215703806,0.581326163007063,0.7808251871111527,0.7180172020157486,0.7476962557466404,0.7172817362039883
GMM (Probabilistic),0.5,0.5000000000000001,0.8072001824769975,0.5242229556386773,0.8940418418604177,0.7020595589235135,0.8483961038937217,0.6129920211159279,0.7583553353781961,0.36784629860413115,0.6494336436223686,0.7852647673207251,0.7225304528186721,0.4850579687959657
GMM (Probabilistic),0.5,0.6000000000000001,0.9065812569770157,0.41608011706219716,0.967872599131864,0.46339757113515123,0.9345574021687616,0.43443587171675496,0.9090250032727537,0.4078428039817783,0.4589551282469828,0.4787795124593846,0.46485734392407596,0.44865961058653603
