keep,drop,similarity
21,336,0.9923182645132088
23,482,0.9922992405199729
3,28,0.9922801001618928
130,164,0.9922310925295781
56,57,0.9922239455312172
21,338,0.9922192699226708
370,519,0.9919942052379046
21,167,0.9919674640668421
21,192,0.9919567788648922
2,54,0.9918604613486777
23,625,0.9916380060320317
425,527,0.9914761295951875
45,370,0.9914232602417812
23,231,0.991423001130595
66,433,0.9912974284663741
21,337,0.991219468021185
66,119,0.991081759862568
115,528,0.9910188160972567
45,217,0.9907790792593171
3,540,0.9907042870051614
45,565,0.9906256049096127
23,386,0.9906127161279223
3,564,0.9906045384281956
130,132,0.9905034564340756
414,425,0.9904045624144772
21,191,0.990312256421751
14,253,0.9902925094612866
3,538,0.9902451978762213
21,166,0.9900206259567594
23,257,0.9900029522541762
66,580,0.9899794200636993
66,129,0.9899170762844419
23,385,0.9896893543706409
3,489,0.9896883375421432
1,62,0.9896228207288781
23,575,0.989606324725587
38,623,0.9895973023842325
3,465,0.989551367018675
21,464,0.9895042010658743
23,510,0.9894288105088903
13,23,0.9893771521969337
3,463,0.9893143228278736
130,190,0.9892376537380947
21,514,0.9890096179899076
45,479,0.9888180412896282
1,613,0.9885969176089965
14,66,0.9885943769751993
21,46,0.9882522939271217
21,310,0.9880653299071018
1,268,0.9878829071311751
21,558,0.9878614930105232
14,283,0.9877850413392122
1,586,0.987770227728618
21,47,0.9875973390777059
1,612,0.9875173382386497
2,4,0.9874497351542844
1,614,0.9874104783824317
3,503,0.9867424663397637
1,278,0.9866203144273661
1,250,0.9866082599045523
18,180,0.9865473947476665
3,5,0.9865274441992338
1,298,0.9864848326793725
131,186,0.9861710858954296
1,245,0.9860453686583108
1,435,0.9857694503548775
1,408,0.9857353285130471
1,460,0.985699366376831
1,407,0.9855570140381692
3,504,0.9854367804793003
1,409,0.9853394594684523
1,615,0.985284420646739
1,592,0.9848281441632386
1,587,0.9846145350176465
1,51,0.984537472288472
1,329,0.9845128724268868
30,45,0.9845067125736697
1,616,0.9843746884859579
320,497,0.9841589856274499
1,61,0.9841160771977051
1,617,0.9840028476425143
127,474,0.983388921614724
14,414,0.983210817429906
1,327,0.9831987163138377
2,52,0.9828119245060032
1,104,0.9825867144491873
1,347,0.9820884973685546
1,332,0.982086189496385
3,27,0.9815610633754828
1,578,0.9814030271281106
1,255,0.9811308907839615
1,281,0.9809200969405327
3,6,0.9808618970799016
183,249,0.9806039299818691
1,410,0.9804601043205275
1,544,0.9802772773453159
30,142,0.9801921738288439
3,518,0.9800442430658651
1,561,0.9797359785465489
3,53,0.9796477209965683
131,184,0.9794357093459444
1,37,0.9794203053685933
1,36,0.9793065856256182
1,12,0.9789401566344872
42,367,0.9785874601854647
1,81,0.9783625860835758
1,88,0.9782929190635203
1,411,0.9781740660811025
1,397,0.9779488231984057
1,280,0.9778976504464229
3,31,0.9778879985737463
1,80,0.9778116036964868
64,363,0.9776550728544418
3,393,0.977566510640747
3,478,0.9773843733677605
1,13,0.9772188040070859
1,248,0.9771062614040962
1,103,0.9769781884224262
1,486,0.9769161826663935
3,563,0.9766280837578026
3,30,0.9766119351797335
1,305,0.9765231084428396
1,102,0.9761005824551534
1,601,0.9760749189952174
1,306,0.9760188007806907
91,276,0.9759481879907359
38,127,0.9758517057339032
1,32,0.9758339798937855
1,436,0.9757796591986545
158,619,0.9757520486123512
1,330,0.9756523031643164
41,572,0.9754612496118997
1,114,0.9754080958709963
1,412,0.9753963356406091
115,120,0.9748529114827578
18,41,0.9744728801448436
1,77,0.9744573635274875
1,461,0.974444330578035
19,155,0.9743429436696609
1,82,0.9736605102931523
1,591,0.9733848022281768
1,434,0.9732563656692008
1,485,0.9732226853837631
1,577,0.9723015655837101
65,340,0.9722246846877431
297,605,0.9719252674608361
1,328,0.9719069080286145
1,331,0.971809615615666
1,279,0.9715877562807954
3,21,0.9715734750822348
1,79,0.9710360907560368
1,256,0.9710178484921669
1,549,0.9709790671506259
117,297,0.9708563262389158
1,34,0.970702711310482
19,321,0.9691725876806014
58,252,0.9689611479045893
1,11,0.9687924863822532
1,357,0.9682736694906904
130,424,0.9681643023157758
1,356,0.9676999726025404
1,60,0.9660138351288996
1,87,0.9656688832105149
1,567,0.9653244753044705
1,382,0.9648090014257473
1,599,0.9647890802350754
1,303,0.9646538252442081
1,304,0.9641705682543018
1,133,0.9641651547349612
2,93,0.9639142384300978
42,158,0.9634734322984295
1,76,0.963332613413457
1,38,0.9633266006921922
1,123,0.9632379433442604
2,545,0.9631978425911705
131,183,0.9631554430114897
364,391,0.9626251409871317
67,366,0.9626233120167088
116,244,0.9620644325369931
1,550,0.9618473833229039
1,512,0.961841752899465
1,511,0.9618413017810208
2,90,0.9611905761152009
19,42,0.9611548331549721
1,8,0.961020912136549
39,131,0.9608180099666828
1,35,0.9605406114791819
1,33,0.9604535214996592
1,274,0.9600931665230258
2,14,0.9600688864227942
1,333,0.9598505455101802
1,277,0.9592480781668229
1,299,0.9589604270423113
100,346,0.9588048235225743
18,309,0.9587585259014308
1,535,0.9585316889491855
1,9,0.9584103218745659
1,358,0.9576272903189909
1,383,0.9573930389484879
39,450,0.9573862811379724
1,307,0.95724830086054
295,398,0.956307827592233
1,56,0.9563034239843525
1,275,0.9562671805188403
1,271,0.9555338671799758
1,10,0.9553570635293193
1,536,0.9553367681902447
2,204,0.9550664879966728
1,568,0.9540955855272877
170,238,0.9539875330548333
1,621,0.9536961167221994
18,267,0.9535711967861018
1,251,0.9534724760664682
1,108,0.9533016587719374
1,95,0.953129340701646
1,84,0.9528994289898731
69,140,0.9525195961372936
1,203,0.9520954725343898
2,117,0.9519842521035798
1,302,0.9512242359872738
1,388,0.9509495384297436
1,226,0.9507372045813629
1,122,0.9506869396592232
1,55,0.9506697026785078
1,588,0.9504779897259239
1,168,0.9503378870044208
1,74,0.9502985421495174
1,566,0.9502372419705056
72,318,0.9501206597129599
1,562,0.9492535939930165
1,98,0.9487445090424341
1,554,0.948382595705221
18,201,0.9482630800761292
65,193,0.9482507050531919
1,128,0.9482325197954202
1,75,0.9478086204051013
2,266,0.9474812073422272
1,378,0.9474041170571825
1,222,0.9471462087222046
1,353,0.9465817588757838
1,145,0.9465598198605429
1,159,0.9459667221557335
1,109,0.9459658436573983
152,289,0.9457276413792515
1,7,0.9456768957462943
39,429,0.9451665064765784
1,579,0.945105920865273
235,523,0.9444368422006083
39,130,0.9439656996149117
1,428,0.9436621353497591
19,189,0.9434918956234277
18,206,0.9431874571789098
2,68,0.9430739437772968
1,230,0.9424228501630937
153,287,0.9419429672398052
58,126,0.9418034512814326
1,269,0.941362293508154
2,3,0.9411703488076866
1,50,0.9405492728414511
1,83,0.9401121912038035
1,603,0.9401037009961029
1,293,0.9397126257262604
1,105,0.939151004916742
1,570,0.9387545743418103
1,525,0.93833498590125
19,188,0.9381203587801097
237,319,0.9380485595968471
1,548,0.9377481859052093
18,207,0.9371554964948281
72,317,0.937120130810762
101,218,0.9361916684847851
1,134,0.9361162651265449
1,135,0.9360497557512318
150,390,0.9359747705813745
78,101,0.9357928151565242
2,91,0.935712324283101
1,602,0.9355344888431387
2,78,0.9346084614330795
1,171,0.9340959906846086
1,325,0.9338048680395434
170,449,0.9337785537311465
1,194,0.9335681341359044
64,369,0.9332813161082986
18,39,0.9326338955979276
44,374,0.931796665179369
1,124,0.9315536885050386
152,211,0.9315252158001011
58,553,0.9314874243943992
15,40,0.9308853213822609
151,423,0.9302167526150765
316,341,0.9302150907572867
236,473,0.929821204528225
1,24,0.9296888599405267
1,176,0.9295244751972848
235,522,0.929413831531913
1,137,0.9290064369685233
1,375,0.9287633330562997
1,85,0.9287311020465667
1,270,0.9286301028483781
1,604,0.9285751463116507
64,475,0.9279311553397165
1,121,0.9279265544532134
1,144,0.9260861144663783
1,574,0.9248836091803287
1,112,0.9242952809878155
2,196,0.9240947593014788
1,110,0.923616319233565
1,86,0.9235025592193136
1,48,0.9228720494337824
18,324,0.9225731377263924
58,89,0.92230953755102
64,292,0.9221428434266947
18,152,0.9218845418381406
58,116,0.9211375578388743
1,500,0.9207579028651203
94,524,0.9198410826394272
348,368,0.9192857811426592
1,111,0.9179621222572988
67,148,0.9175884806689693
18,19,0.917385724448899
1,136,0.9173130446583505
58,326,0.9170013439159936
16,17,0.9169089486418109
2,200,0.9158687556182881
1,350,0.9154608754218074
43,70,0.9138038037599068
172,174,0.9130888988898284
1,49,0.9123866974282047
64,313,0.911627365227819
15,18,0.9092560807370131
351,598,0.9090524930198571
169,170,0.9080142178577053
58,115,0.9063866854531661
20,43,0.9060414734135364
64,430,0.9059854613474363
58,69,0.9051765081595307
301,348,0.903257359317837
169,295,0.9005833320868819
64,576,0.9002691401824572
172,301,0.8996858146916766
1,2,0.8993593373013367
15,569,0.8991062172765255
44,343,0.8989515363715297
64,65,0.8985915723666539
151,175,0.8955073806363436
58,100,0.8942467464803244
72,224,0.8903984540369511
44,454,0.887667801208369
345,607,0.8866083952555686
15,620,0.8849387314132099
225,234,0.8811364878843706
125,177,0.8802261921144346
15,146,0.87983606829381
20,44,0.8771133942528486
220,273,0.8770909445316436
72,323,0.8755683905214116
243,345,0.8749608437294072
64,197,0.8748454637571319
16,169,0.8725043777689745
67,351,0.8706263952350494
94,220,0.8681449671726539
64,199,0.8673569659918829
67,151,0.8672348139585777
58,608,0.8665576526490544
64,389,0.8662177770662394
150,172,0.8660350634158173
96,294,0.860975641662793
64,198,0.8608334422386819
94,150,0.8552649561404011
64,97,0.8548907336506051
153,235,0.852283693192138
161,316,0.8519693064245105
15,161,0.8506628815561507
94,291,0.8506523564898247
15,376,0.8490141631007855
64,260,0.8488626072170478
241,371,0.8438315656267127
154,210,0.8436815140304531
67,141,0.843439122210836
233,546,0.8427786021661705
72,118,0.842715215905729
242,448,0.8419012038920006
96,195,0.8393020228249013
225,237,0.8359976450677553
15,380,0.8354955203658669
15,242,0.8352341824057964
225,236,0.8344885928046166
58,67,0.8337153437752514
15,16,0.8331815669411151
15,405,0.8314580275090454
15,595,0.8307566918296314
1,58,0.8268820108204902
15,223,0.8254823055443669
15,373,0.8239184792776095
241,300,0.8213463932679927
64,216,0.8180098005529863
179,499,0.8158815519666663
208,209,0.8155382532747759
154,521,0.8152487674791338
64,551,0.808169449165888
64,94,0.8074400077572151
154,202,0.8065223607487855
179,399,0.8053293171132865
64,219,0.8035737673176897
72,416,0.8025132006655633
64,526,0.8016157092446379
125,205,0.8011771493446056
64,501,0.800782204658538
154,225,0.7967489162880801
153,335,0.7964837669076834
64,241,0.795044918141445
72,552,0.7907461192260254
20,72,0.7865556120730599
596,597,0.7862133504237843
154,571,0.7858314919162033
64,285,0.784986059473796
64,229,0.7846747967712554
143,179,0.7809923363938165
64,342,0.7789141479878028
322,622,0.7743078915709831
64,173,0.7738617178905851
125,596,0.7702213990433469
154,322,0.7675407268812684
64,215,0.7471206012273133
143,498,0.7416284882902027
64,149,0.7384668112335895
125,221,0.736144194402606
153,154,0.7333471249256593
1,233,0.7294506802266635
15,64,0.7286445501027062
1,99,0.7106186510896826
143,208,0.7053330909693396
445,470,0.6947449354026574
96,139,0.6895899117141046
227,243,0.6882944388335014
106,455,0.6793445535878087
15,96,0.678246826753425
15,143,0.6775236484084224
361,364,0.6756176782987037
361,445,0.6616750833811282
20,361,0.6541897454328506
15,125,0.6440661667391896
320,594,0.6427785511034205
247,320,0.6012337207314736
20,106,0.5925049706795902
15,107,0.584162356145607
